MOD VB ~ PRES,0.0,inf,inf,inf
MOD is to ~ TO INF,0.0,inf,inf,inf
HAB used to ~ MOD would,0.0,inf,inf,inf
HAB used to,0.0,inf,inf,inf
MOD was to,0.0,inf,inf,inf
FUT ~ FUT going-to,0.0,inf,inf,inf
IMPV ~ MOD is to,0.0,inf,inf,inf
MOD that be ~ TO INF,0.0,inf,inf,inf
MOD was to ~ PAST,0.0,inf,inf,inf
PRES ~ PRES PROG,0.0,inf,inf,inf
FUT ~ MOD must,0.0,inf,inf,inf
IMPV ~ PRES PART,0.0,inf,inf,inf
MOD would ~ PRES PART,0.0,inf,inf,inf
FUT going-to ~ MOD shall,0.0,inf,inf,inf
PRES PART ~ PRES PERF,0.0,inf,inf,inf
MOD may ~ PRES PART,0.0,inf,inf,inf
MOD can ~ MOD let,0.0,inf,inf,inf
MOD lest ~ MOD might,0.0,inf,inf,inf
MOD may ~ MOD should,0.0,inf,inf,inf
MOD let ~ PRES,0.0,inf,inf,inf
MOD must ~ PRES,0.0,inf,inf,inf
MOD let ~ MOD must,0.0,inf,inf,inf
MOD lest ~ PRES PART,0.0,inf,inf,inf
MOD lest ~ MOD must,0.0,inf,inf,inf
MOD must ~ PRES PART,0.0,inf,inf,inf
MOD is to ~ MOD may,0.0,inf,inf,inf
MOD let ~ PRES PART,0.0,inf,inf,inf
MOD should ~ MOD would,0.0,inf,inf,inf
MOD let ~ MOD should,0.0,inf,inf,inf
MOD let ~ MOD would,0.0,inf,inf,inf
MOD can ~ TO INF,0.0,inf,inf,inf
MOD would ~ PRES PROG,0.0,inf,inf,inf
FUT ~ MOD is to,inf,0.0,inf,inf
FUT ~ MOD VB,0.0,inf,inf,inf
MOD ~ MOD would,0.0,inf,inf,inf
MOD would ~ TO INF,0.0,inf,inf,inf
MOD must,0.0,inf,inf,inf
FUT ~ FUT PROG,0.0,inf,inf,inf
MOD might ~ MOD would,0.0,inf,inf,inf
PAST PROG ~ TO INF,0.0,inf,inf,inf
FUT PROG,0.0,inf,inf,inf
FUT ~ MOD should,0.0,inf,inf,inf
FUT ~ MOD that be,0.0,inf,inf,inf
PAST PERF ~ PRES PART,0.0,inf,inf,inf
MOD could,0.0,inf,inf,inf
PRES PERF ~ TO INF,0.0,inf,inf,inf
MOD let ~ MOD might,0.0,inf,inf,inf
MOD might,0.0,inf,inf,inf
MOD quest must ~ MOD shall,0.0,inf,inf,inf
PRES ~ VB,0.0,inf,inf,inf
MOD could ~ MOD would,0.0,inf,inf,inf
MOD lest ~ PRES,0.0,inf,inf,inf
HAB used to ~ PAST PROG,0.0,inf,inf,inf
HAB used to ~ PRES PART,0.0,inf,inf,inf
MOD could ~ TO INF,0.0,inf,inf,inf
IMPV ~ MOD VB,0.0,inf,inf,inf
MOD is to ~ MOD lest,0.0,inf,inf,inf
MOD is to ~ PRES PART,inf,0.0,inf,inf
MOD VB ~ MOD can,0.0,inf,inf,inf
