MOD let ~ PRES PERF,0,1
MOD let ~ PRES PART,1,0
MOD could ~ MOD shall,1,0
MOD must ~ MOD quest must,0,1
MOD must ~ PRES PART,1,0
MOD must ~ PRES PROG,1,0
MOD must ~ PRES shall,0,1
MOD must ~ TO INF,1,0
MOD can ~ MOD lest,0,1
MOD VB ~ TO INF,0,1
MOD VB ~ MOD shall,1,0
MOD let ~ MOD that be,1,0
MOD VB ~ MOD can,0,1
JJ ~ PRES,1,0
IMPV ~ PRES PERF,0,1
MOD quest must ~ MOD shall,1,0
IMPV ~ MOD need not,1,0
MOD should ~ PRES PART,1,0
MOD that be,1,0
MOD quest must,0,1
