PRES ~ PRES PROG,0.72,3.26,0.0,0.0
MOD lest ~ MOD may,inf,0.0,0.0,0.0
MOD let ~ PRES,0.68,3.49,0.0,0.0
FUT ~ PRES PART,0.13,18.01,0.0,0.0
FUT ~ PAST,inf,0.0,0.0,0.0
MOD shall ~ PAST,inf,0.0,0.0,0.0
FUT ~ MOD let,inf,0.0,0.0,0.0
MOD lest ~ PRES,inf,0.0,0.0,0.0
MOD should ~ MOD would,inf,0.0,0.0,0.0
IMPV ~ MOD may,inf,0.0,0.0,0.0
MOD let ~ MOD shall,inf,0.0,0.0,0.0
FUT ~ MOD should,inf,0.0,0.0,0.0
HAB used to ~ PAST,inf,0.0,0.0,0.0
MOD may ~ TO INF,inf,0.0,0.0,0.0
IMPV ~ MOD must,inf,0.0,0.0,0.0
IMPV ~ MOD let,inf,0.0,0.0,0.0
IMPV ~ MOD can,inf,0.0,0.0,0.0
MOD might,inf,0.0,0.0,0.0
PAST ~ TO INF,inf,0.0,0.0,0.0
MOD may ~ MOD must,inf,0.0,0.0,0.0
PAST ~ PAST PERF,inf,0.0,0.0,0.0
MOD is to,0.02,0.0,92.09,11.77
MOD was to ~ PAST,inf,0.0,0.0,0.0
MOD can ~ MOD should,inf,0.0,0.0,0.0
MOD can ~ MOD could,inf,0.0,0.0,0.0
MOD lest,inf,0.0,0.0,0.0
PAST PERF,inf,0.0,0.0,0.0
FUT ~ MOD must,inf,0.0,0.0,0.0
MOD should ~ MOD was to,inf,0.0,0.0,0.0
MOD might ~ MOD would,inf,0.0,0.0,0.0
MOD could ~ PAST,inf,0.0,0.0,0.0
FUT ~ PRES PERF,inf,0.0,0.0,0.0
PAST ~ PAST PROG,inf,0.0,0.0,0.0
FUT going-to ~ MOD shall,0.24,9.79,0.0,0.0
MOD lest ~ MOD might,inf,0.0,0.0,0.0
MOD shall ~ MOD would,inf,0.0,0.0,0.0
MOD let ~ MOD must,inf,0.0,0.0,0.0
PRES PART ~ TO INF,inf,0.0,0.0,0.0
MOD is to ~ MOD may,0.02,99.12,0.0,0.0
MOD could ~ MOD would,inf,0.0,0.0,0.0
FUT ~ FUT going-to,0.19,12.23,0.0,0.0
MOD VB ~ MOD may,inf,0.0,0.0,0.0
MOD can ~ PRES PART,inf,0.0,0.0,0.0
MOD is to ~ MOD must,0.19,0.0,0.0,26.5
MOD can ~ TO INF,inf,0.0,0.0,0.0
IMPV ~ PRES PART,inf,0.0,0.0,0.0
MOD lest ~ TO INF,inf,0.0,0.0,0.0
MOD might ~ TO INF,inf,0.0,0.0,0.0
MOD may ~ PRES PART,inf,0.0,0.0,0.0
MOD would ~ TO INF,inf,0.0,0.0,0.0
MOD might ~ PAST,inf,0.0,0.0,0.0
MOD might ~ MOD should,inf,0.0,0.0,0.0
MOD was to,inf,0.0,0.0,0.0
?VB ~ PAST,inf,0.0,0.0,0.0
IMPV ~ TO INF,inf,0.0,0.0,0.0
PRES PERF ~ TO INF,inf,0.0,0.0,0.0
MOD could ~ MOD might,inf,0.0,0.0,0.0
MOD can ~ PAST,inf,0.0,0.0,0.0
FUT ~ MOD is to,0.05,0.0,0.0,106.97
MOD VB ~ PRES,0.14,16.31,0.0,0.0
PAST PERF ~ PRES,inf,0.0,0.0,0.0
IMPV ~ PAST,inf,0.0,0.0,0.0
MOD should ~ PAST,inf,0.0,0.0,0.0
HAB used to,inf,0.0,0.0,0.0
IMPV ~ MOD lest,inf,0.0,0.0,0.0
MOD let ~ MOD may,inf,0.0,0.0,0.0
FUT ~ PRES PROG,inf,0.0,0.0,0.0
MOD shall ~ PRES PERF,inf,0.0,0.0,0.0
MOD would ~ PRES PART,inf,0.0,0.0,0.0
FUT ~ MOD that be,inf,0.0,0.0,0.0
MOD can ~ MOD let,inf,0.0,0.0,0.0
PAST PROG,inf,0.0,0.0,0.0
MOD can ~ MOD might,inf,0.0,0.0,0.0
MOD lest ~ MOD would,inf,0.0,0.0,0.0
MOD could ~ MOD must,inf,0.0,0.0,0.0
MOD could ~ MOD should,inf,0.0,0.0,0.0
IMPV ~ MOD is to,0.1,0.0,0.0,53.01
PRES PART ~ PRES PERF,inf,0.0,0.0,0.0
MOD may ~ MOD might,inf,0.0,0.0,0.0
FUT PROG ~ PRES,0.1,24.47,0.0,0.0
MOD is to ~ PRES PART,0.1,0.0,29.92,0.0
PRES ~ PRES do,inf,0.0,0.0,0.0
MOD may ~ PAST,inf,0.0,0.0,0.0
MOD lest ~ MOD should,inf,0.0,0.0,0.0
MOD should ~ PRES PERF,inf,0.0,0.0,0.0
MOD lest ~ MOD shall,inf,0.0,0.0,0.0
IMPV ~ MOD should,inf,0.0,0.0,0.0
MOD is to ~ TO INF,inf,0.0,0.0,0.0
MOD let ~ PAST,inf,0.0,0.0,0.0
MOD need not ~ PRES,inf,0.0,0.0,0.0
MOD need not ~ MOD shall,inf,0.0,0.0,0.0
MOD let ~ TO INF,inf,0.0,0.0,0.0
MOD can ~ MOD must,inf,0.0,0.0,0.0
PAST PROG ~ PRES,inf,0.0,0.0,0.0
MOD could ~ TO INF,inf,0.0,0.0,0.0
MOD may ~ PRES PERF,inf,0.0,0.0,0.0
PRES PROG,inf,0.0,0.0,0.0
MOD must ~ MOD should,inf,0.0,0.0,0.0
PRES ~ PRES can,inf,0.0,0.0,0.0
PRES PART ~ PRES PROG,inf,0.0,0.0,0.0
MOD was to ~ PRES,inf,0.0,0.0,0.0
FUT PERF ~ PRES,inf,0.0,0.0,0.0
HAB used to ~ MOD would,inf,0.0,0.0,0.0
PRES ~ PRES shall,inf,0.0,0.0,0.0
HAB used to ~ PRES,0.0,0.0,0.0,inf
MOD would ~ PAST PERF,inf,0.0,0.0,0.0
FUT PROG ~ MOD shall,inf,0.0,0.0,0.0
FUT ~ PRES shall,inf,0.0,0.0,0.0
FUT ~ FUT PROG,inf,0.0,0.0,0.0
FUT going-to ~ MOD is to,0.0,0.0,inf,0.0
FUT going-to ~ MOD lest,0.0,inf,0.0,0.0
MOD would ~ PAST PROG,inf,0.0,0.0,0.0
PAST PROG ~ PRES PART,inf,0.0,0.0,0.0
MOD ~ PRES,inf,0.0,0.0,0.0
PRES PERF ~ PRES PROG,inf,0.0,0.0,0.0
FUT PERF,inf,0.0,0.0,0.0
FUT ~ MOD,inf,0.0,0.0,0.0
MOD let ~ MOD should,inf,0.0,0.0,0.0
HAB used to ~ PRES PERF,inf,0.0,0.0,0.0
MOD is to ~ PRES PROG,inf,0.0,0.0,0.0
MOD might ~ PRES PERF,inf,0.0,0.0,0.0
MOD could ~ PAST PERF,inf,0.0,0.0,0.0
MOD could ~ PRES PERF,inf,0.0,0.0,0.0
MOD is to ~ MOD lest,inf,0.0,0.0,0.0
MOD is to ~ MOD should,0.0,inf,0.0,0.0
MOD is to ~ PRES,0.0,0.0,inf,0.0
MOD may ~ MOD would,inf,0.0,0.0,0.0
MOD that be ~ TO INF,inf,0.0,0.0,0.0
MOD lest ~ MOD let,inf,0.0,0.0,0.0
MOD may ~ MOD should,inf,0.0,0.0,0.0
MOD lest ~ MOD must,inf,0.0,0.0,0.0
MOD lest ~ MOD that be,inf,0.0,0.0,0.0
MOD let ~ PRES PERF,inf,0.0,0.0,0.0
MOD let ~ PRES PART,inf,0.0,0.0,0.0
MOD could ~ MOD shall,inf,0.0,0.0,0.0
MOD must ~ MOD quest must,inf,0.0,0.0,0.0
MOD must ~ PRES PART,inf,0.0,0.0,0.0
MOD must ~ PRES PROG,inf,0.0,0.0,0.0
MOD must ~ PRES shall,inf,0.0,0.0,0.0
MOD must ~ TO INF,inf,0.0,0.0,0.0
MOD can ~ MOD lest,inf,0.0,0.0,0.0
MOD VB ~ TO INF,inf,0.0,0.0,0.0
MOD VB ~ MOD shall,inf,0.0,0.0,0.0
MOD let ~ MOD that be,inf,0.0,0.0,0.0
MOD VB ~ MOD can,inf,0.0,0.0,0.0
JJ ~ PRES,inf,0.0,0.0,0.0
IMPV ~ PRES PERF,inf,0.0,0.0,0.0
MOD quest must ~ MOD shall,inf,0.0,0.0,0.0
IMPV ~ MOD need not,inf,0.0,0.0,0.0
MOD should ~ PRES PART,inf,0.0,0.0,0.0
MOD that be,inf,0.0,0.0,0.0
MOD quest must,inf,0.0,0.0,0.0
